expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,stimuli_presented,trial_duration,trial_num,trial_template,server,presentation_order,age
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,FALSE,keypress,resp_ovsu5_komsu_ayipladi_nine_2b_01_39,7523,['komsu'],choice-response,nine,61337343e2e86d88d1391f15,ovsu5_komsu_ayipladi_nine_2b_01,9884,127,OVSU5_2b,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,FALSE,keypress,resp_sovu3_ogrenci_ogretmen_korudu_2b_01_25,7165,['ogretmen'],choice-response,ogrenci,61337343e2e86d88d1391f15,sovu3_ogrenci_ogretmen_korudu_2b_01,9662,128,SOVU3_2b,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovm3_bahcivan_copcuyu_sasirtti_2c_01_10,3080,['bahcivan'],choice-response,bahcivan,61337343e2e86d88d1391f15,sovm3_bahcivan_copcuyu_sasirtti_2c_01,6106,129,SOVM3_2c,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,FALSE,keypress,resp_ovsu2_fil_kizdirdi_zurafa_2a_01_16,4335,['zurafa'],choice-response,fil,61337343e2e86d88d1391f15,ovsu2_fil_kizdirdi_zurafa_2a_01,7235,130,OVSU2_2a,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovu4_mufettis_komutan_suzdu_2d_01_12,5753,['mufettis'],choice-response,mufettis,61337343e2e86d88d1391f15,sovu4_mufettis_komutan_suzdu_2d_01,8661,131,SOVU4_2d,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovm6_bakan_baskani_kurtardi_2a_01_27,2451,['baskan'],choice-response,baskan,61337343e2e86d88d1391f15,sovm6_bakan_baskani_kurtardi_2a_01,4877,132,SOVM6_2a,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovm5_balikci_kasabi_azarladi_2a_01_29,3697,['kasap'],choice-response,kasap,61337343e2e86d88d1391f15,sovm5_balikci_kasabi_azarladi_2a_01,6265,133,SOVM5_2a,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,FALSE,keypress,resp_catch9_ovsu42a,4750,['kedi'],choice-response,fil,61337343e2e86d88d1391f15,ovsu4_fare_gordu_kedi_2a_01,6857,134,catch9_ovsu42a,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_ovsm8_bufeciyi_kandirdi_simitci_2b_01_06,5476,['simitci'],choice-response,simitci,61337343e2e86d88d1391f15,ovsm8_bufeciyi_kandirdi_simitci_2b_01,8465,135,OVSM8_2b,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,FALSE,keypress,resp_ovsu4_aslan_farketti_zebra_2b_01_11,4785,['aslan'],choice-response,zebra,61337343e2e86d88d1391f15,ovsu4_aslan_farketti_zebra_2b_01,7176,136,OVSU4_2b,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovu8_kadin_adam_aldatti_2d_01_09,6860,['adam'],choice-response,adam,61337343e2e86d88d1391f15,sovu8_kadin_adam_aldatti_2d_01,9363,137,SOVU8_2d,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovu7_kedi_fare_gordu_2c_01_21,9584,['fare'],choice-response,fare,61337343e2e86d88d1391f15,sovu7_kedi_fare_gordu_2c_01,11826,138,SOVU7_2c,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovm3_usak_temizlikciyi_gozetledi_2b_01_18,5463,['usak'],choice-response,usak,61337343e2e86d88d1391f15,sovm3_usak_temizlikciyi_gozetledi_2b_01,8436,139,SOVM3_2b,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,FALSE,keypress,resp_ovsu7_prens_optu_prenses_2b_01_13,5288,['prens'],choice-response,prenses,61337343e2e86d88d1391f15,ovsu7_prens_optu_prenses_2b_01,7707,140,OVSU7_2b,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,FALSE,keypress,resp_ovsm3_maymunu_yakaladi_kaplan_2b_01_03,5153,['maymun'],choice-response,kaplan,61337343e2e86d88d1391f15,ovsm3_maymunu_yakaladi_kaplan_2b_01,9185,141,OVSM3_2b,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,FALSE,keypress,resp_ovsm3_ormanciyi_korkuttu_geyik_2c_01_30,4964,['geyik'],choice-response,ormanci,61337343e2e86d88d1391f15,ovsm3_ormanciyi_korkuttu_geyik_2c_01,7361,142,OVSM3_2c,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovu6_kaplan_maymun_yakaladi_2a_01_03,4556,['maymun'],choice-response,maymun,61337343e2e86d88d1391f15,sovu6_kaplan_maymun_yakaladi_2a_01,7018,143,SOVU6_2a,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovu7_simitci_bufeci_kandirdi_2a_01_06,3901,['simitci'],choice-response,simitci,61337343e2e86d88d1391f15,sovu7_simitci_bufeci_kandirdi_2a_01,6389,144,SOVU7_2a,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovm6_adam_kadini_karsiladi_2b_01_20,2297,['adam'],choice-response,adam,61337343e2e86d88d1391f15,sovm6_adam_kadini_karsiladi_2b_01,4830,145,SOVM6_2b,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,FALSE,keypress,resp_ovsm9_aslani_farketti_zebra_2a_01_11,2225,['aslan'],choice-response,zebra,61337343e2e86d88d1391f15,ovsm9_aslani_farketti_zebra_2a_01,4806,146,OVSM9_2a,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,FALSE,keypress,resp_ovsu8_tesisatci_ovdu_elektrikci_2d_01_26,1893,['elektrikci'],choice-response,tesisatci,61337343e2e86d88d1391f15,ovsu8_tesisatci_ovdu_elektrikci_2d_01,4770,147,OVSU8_2d,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,FALSE,keypress,resp_ovsu2_oglan_sevdi_kiz_2d_01_23,5058,['oglan'],choice-response,kiz,61337343e2e86d88d1391f15,ovsu2_oglan_sevdi_kiz_2d_01,7195,148,OVSU2_2d,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovu5_sporcu_isadami_kucumsedi_2a_01_02,4593,['sporcu'],choice-response,sporcu,61337343e2e86d88d1391f15,sovu5_sporcu_isadami_kucumsedi_2a_01,7233,149,SOVU5_2a,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,FALSE,keypress,resp_ovsm8_hirsizi_bicakladi_tacir_2d_01_19,3890,['hirsiz'],choice-response,tacir,61337343e2e86d88d1391f15,ovsm8_hirsizi_bicakladi_tacir_2d_01,6410,150,OVSM8_2d,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_catch10_sovm82d,2407,['maymun'],choice-response,maymun,61337343e2e86d88d1391f15,sovm8_kaplan_maymunu_yakaladi_2d_01,5195,151,catch10_sovm82d,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_ovsu8_kadin_karsiladi_adam_2a_01_20,7581,['adam'],choice-response,adam,61337343e2e86d88d1391f15,ovsu8_kadin_karsiladi_adam_2a_01,9847,152,OVSU8_2a,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovm5_esek_okuzu_kovaladi_2d_01_05,2634,['okuz'],choice-response,okuz,61337343e2e86d88d1391f15,sovm5_esek_okuzu_kovaladi_2d_01,5247,153,SOVM5_2d,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_ovsm5_teyzeyi_simartti_amca_2b_01_37,3113,['teyze'],choice-response,teyze,61337343e2e86d88d1391f15,ovsm5_teyzeyi_simartti_amca_2b_01,5449,154,OVSM5_2b,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_ovsu9_doktor_getirdi_hemsire_2c_01_01,6626,['doktor'],choice-response,doktor,61337343e2e86d88d1391f15,ovsu9_doktor_getirdi_hemsire_2c_01,9018,155,OVSU9_2c,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovu4_baba_ogul_utandirdi_2b_01_42,6443,['baba'],choice-response,baba,61337343e2e86d88d1391f15,sovu4_baba_ogul_utandirdi_2b_01,8859,156,SOVU4_2b,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovm9_taksici_minibuscuyu_oldurdu_2b_01_22,2020,['taksici'],choice-response,taksici,61337343e2e86d88d1391f15,sovm9_taksici_minibuscuyu_oldurdu_2b_01,5076,157,SOVM9_2b,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,FALSE,keypress,resp_ovsu6_komutan_suzdu_mufettis_2b_01_12,2724,['mufettis'],choice-response,komutan,61337343e2e86d88d1391f15,ovsu6_komutan_suzdu_mufettis_2b_01,5378,158,OVSU6_2b,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_ovsm3_copcuyu_sasirtti_bahcivan_2a_01_10,4296,['bahcivan'],choice-response,bahcivan,61337343e2e86d88d1391f15,ovsm3_copcuyu_sasirtti_bahcivan_2a_01,6786,159,OVSM3_2a,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_ovsm6_prensi_optu_prenses_2a_01_13,5168,['prens'],choice-response,prens,61337343e2e86d88d1391f15,ovsm6_prensi_optu_prenses_2a_01,7658,160,OVSM6_2a,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovm9_abla_kardesi_cekistirdi_2d_01_38,2039,['abla'],choice-response,abla,61337343e2e86d88d1391f15,sovm9_abla_kardesi_cekistirdi_2d_01,4574,161,SOVM9_2d,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovu4_amca_teyze_simartti_2a_01_37,7186,['teyze'],choice-response,teyze,61337343e2e86d88d1391f15,sovu4_amca_teyze_simartti_2a_01,9515,162,SOVU4_2a,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_ovsu7_yegen_sevindirdi_dayi_2a_01_41,2621,['yegen'],choice-response,yegen,61337343e2e86d88d1391f15,ovsu7_yegen_sevindirdi_dayi_2a_01,4927,163,OVSU7_2a,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,FALSE,keypress,resp_ovsm4_oglu_utandirdi_baba_2c_01_42,3105,['baba'],choice-response,ogul,61337343e2e86d88d1391f15,ovsm4_oglu_utandirdi_baba_2c_01,5340,164,OVSM4_2c,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,FALSE,keypress,resp_catch11_ovsu62d,10150,['bakan'],choice-response,komiser,61337343e2e86d88d1391f15,ovsu6_baskan_kurtardi_bakan_2d_01,12464,165,catch11_ovsu62d,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_ovsm5_fili_kizdirdi_zurafa_2d_01_16,11451,['zurafa'],choice-response,zurafa,61337343e2e86d88d1391f15,ovsm5_fili_kizdirdi_zurafa_2d_01,13856,166,OVSM5_2d,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovm6_doktor_hemsireyi_getirdi_2d_01_01,5206,['hemsire'],choice-response,hemsire,61337343e2e86d88d1391f15,sovm6_doktor_hemsireyi_getirdi_2d_01,7963,167,SOVM6_2d,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovu1_koyun_kuzu_itti_2a_01_07,4162,['kuzu'],choice-response,kuzu,61337343e2e86d88d1391f15,sovu1_koyun_kuzu_itti_2a_01,6361,168,SOVU1_2a,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,FALSE,keypress,resp_ovsu1_sair_yerdi_romanci_2b_01_08,3781,['romanci'],choice-response,sair,61337343e2e86d88d1391f15,ovsu1_sair_yerdi_romanci_2b_01,6181,169,OVSU1_2b,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_ovsm9_muzisyeni_bosadi_manken_2c_01_28,10432,['manken'],choice-response,manken,61337343e2e86d88d1391f15,ovsm9_muzisyeni_bosadi_manken_2c_01,12894,170,OVSM9_2c,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_ovsu1_hirsiz_bicakladi_tacir_2a_01_19,3034,['hirsiz'],choice-response,hirsiz,61337343e2e86d88d1391f15,ovsu1_hirsiz_bicakladi_tacir_2a_01,5674,171,OVSU1_2a,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovm2_editor_gazeteciyi_gosterdi_2b_01_17,5017,['gazeteci'],choice-response,gazeteci,61337343e2e86d88d1391f15,sovm2_editor_gazeteciyi_gosterdi_2b_01,7816,172,SOVM2_2b,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovu5_polis_komiser_goturdu_2d_01_14,5419,['polis'],choice-response,polis,61337343e2e86d88d1391f15,sovu5_polis_komiser_goturdu_2d_01,7775,173,SOVU5_2d,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,TRUE,keypress,resp_sovu3_romanci_sair_yerdi_2d_01_08,3845,['romanci'],choice-response,romanci,61337343e2e86d88d1391f15,sovu3_romanci_sair_yerdi_2d_01,6457,174,SOVU3_2d,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,2,1317.785121,,,,,,,,61337343e2e86d88d1391f15,Farewell,8438,175,Farewell,us,forward,63
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,,,,,,,,61337343e2e86d88d1391f15,Welcome,106889,1,Welcome,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,,,openquestion,9027,,text-response,M,61337343e2e86d88d1391f15,gender,9037,2,Demographics,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,,,openquestion,5736,,text-response,65,61337343e2e86d88d1391f15,age,5743,3,Demographics,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,,,openquestion,17550,,text-response,masters,61337343e2e86d88d1391f15,education,17556,4,Demographics,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,,,openquestion,24054,,text-response,bilecik,61337343e2e86d88d1391f15,birth,24063,5,Demographics,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,,,openquestion,49113,,text-response,silivri ankara hatay istanbul,61337343e2e86d88d1391f15,grow,49122,6,Demographics,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,,,openquestion,14707,,text-response,turkish,61337343e2e86d88d1391f15,motherstongue,14715,7,Demographics,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,,,openquestion,8323,,text-response,turkish,61337343e2e86d88d1391f15,dadstongue,8330,8,Demographics,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,,,openquestion,7944,,text-response,turkish,61337343e2e86d88d1391f15,languagesathome,7950,9,Demographics,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,,,openquestion,6051,,text-response,no,61337343e2e86d88d1391f15,langotherturk,6057,10,Demographics,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,,,openquestion,10033,,text-response,english,61337343e2e86d88d1391f15,otherspokenlanguages,10039,11,Demographics,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,,,openquestion,9458,,text-response,no,61337343e2e86d88d1391f15,diagnosis,9462,12,Demographics,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,,,,,,,,61337343e2e86d88d1391f15,TrainingInstruction,146124,13,TrainingInstruction,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,respTraining1,1446,['Furkan'],choice-response,Furkan,61337343e2e86d88d1391f15,Training1,5371,14,Training,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,respTraining2,1471,['otobus'],choice-response,otobus,61337343e2e86d88d1391f15,Training2,6795,15,Training,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,respTraining3,1214,['yuruyus'],choice-response,yuruyus,61337343e2e86d88d1391f15,Training3,4794,16,Training,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,FALSE,keypress,respTraining4,813,['cocuk'],choice-response,anne,61337343e2e86d88d1391f15,Training4,4631,17,Training,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,,,,,,,,61337343e2e86d88d1391f15,ExperimentBegins,5770,18,ExperimentBegins,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_sovm3_elektrikci_tesisatciyi_ovdu_2a_01_26,1928,['elektrikci'],choice-response,elektrikci,61337343e2e86d88d1391f15,sovm3_elektrikci_tesisatciyi_ovdu_2a_01,5226,19,SOVM3_2a,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_sovu3_abla_kardes_cekistirdi_2a_01_38,1717,['abla'],choice-response,abla,61337343e2e86d88d1391f15,sovu3_abla_kardes_cekistirdi_2a_01,4349,20,SOVU3_2a,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_ovsu4_sincap_kokladi_tavsan_2d_01_24,1941,['tavsan'],choice-response,tavsan,61337343e2e86d88d1391f15,ovsu4_sincap_kokladi_tavsan_2d_01,4890,21,OVSU4_2d,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_ovsm2_adami_aldatti_kadin_2a_01_09,2982,['adam'],choice-response,adam,61337343e2e86d88d1391f15,ovsm2_adami_aldatti_kadin_2a_01,5204,22,OVSM2_2a,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_sovm8_baba_oglu_utandirdi_2a_01_42,1865,['baba'],choice-response,baba,61337343e2e86d88d1391f15,sovm8_baba_oglu_utandirdi_2a_01,4360,23,SOVM8_2a,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_sovm8_kedi_fareyi_gordu_2b_01_21,1328,['fare'],choice-response,fare,61337343e2e86d88d1391f15,sovm8_kedi_fareyi_gordu_2b_01,3656,24,SOVM8_2b,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,FALSE,keypress,resp_ovsu2_adam_aldatti_kadin_2b_01_09,2947,['adam'],choice-response,kadin,61337343e2e86d88d1391f15,ovsu2_adam_aldatti_kadin_2b_01,5072,25,OVSU2_2b,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_ovsm4_yetiskini_aradi_cocuk_2b_01_04,1978,['cocuk'],choice-response,cocuk,61337343e2e86d88d1391f15,ovsm4_yetiskini_aradi_cocuk_2b_01,4691,26,OVSM4_2b,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_ovsm1_komutani_suzdu_mufettis_2a_01_12,1300,['mufettis'],choice-response,mufettis,61337343e2e86d88d1391f15,ovsm1_komutani_suzdu_mufettis_2a_01,3903,27,OVSM1_2a,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,FALSE,keypress,resp_catch1_sovu52c,1135,['temizlikci'],choice-response,usak,61337343e2e86d88d1391f15,sovu5_usak_temizlikci_gozetledi_2c_01,3684,28,catch1_sovu52c,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,FALSE,keypress,resp_ovsm2_oglani_sevdi_kiz_2c_01_23,1165,['oglan'],choice-response,kiz,61337343e2e86d88d1391f15,ovsm2_oglani_sevdi_kiz_2c_01,3298,29,OVSM2_2c,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_sovm5_buyukbaba_cocugu_izledi_2b_01_40,1252,['buyukbaba'],choice-response,buyukbaba,61337343e2e86d88d1391f15,sovm5_buyukbaba_cocugu_izledi_2b_01,3944,30,SOVM5_2b,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_ovsu6_baskan_kurtardi_bakan_2d_01_27,1543,['baskan'],choice-response,baskan,61337343e2e86d88d1391f15,ovsu6_baskan_kurtardi_bakan_2d_01,3929,31,OVSU6_2d,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_sovm4_tacir_hirsizi_bicakladi_2b_01_19,1309,['hirsiz'],choice-response,hirsiz,61337343e2e86d88d1391f15,sovm4_tacir_hirsizi_bicakladi_2b_01,3849,32,SOVM4_2b,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_ovsm8_komsuyu_ayipladi_nine_2a_01_39,2295,['komsu'],choice-response,komsu,61337343e2e86d88d1391f15,ovsm8_komsuyu_ayipladi_nine_2a_01,4765,33,OVSM8_2a,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_sovu9_cocuk_yetiskin_aradi_2a_01_04,1429,['cocuk'],choice-response,cocuk,61337343e2e86d88d1391f15,sovu9_cocuk_yetiskin_aradi_2a_01,3643,34,SOVU9_2a,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_sovm4_sporcu_isadamini_kucumsedi_2d_01_02,1698,['sporcu'],choice-response,sporcu,61337343e2e86d88d1391f15,sovm4_sporcu_isadamini_kucumsedi_2d_01,4938,35,SOVM4_2d,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_ovsm1_baskani_kurtardi_bakan_2c_01_27,1959,['baskan'],choice-response,baskan,61337343e2e86d88d1391f15,ovsm1_baskani_kurtardi_bakan_2c_01,4228,36,OVSM1_2c,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_ovsm4_sairi_yerdi_romanci_2a_01_08,1465,['romanci'],choice-response,romanci,61337343e2e86d88d1391f15,ovsm4_sairi_yerdi_romanci_2a_01,4201,37,OVSM4_2a,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_sovu2_tacir_hirsiz_bicakladi_2c_01_19,1904,['hirsiz'],choice-response,hirsiz,61337343e2e86d88d1391f15,sovu2_tacir_hirsiz_bicakladi_2c_01,4417,38,SOVU2_2c,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,FALSE,keypress,resp_ovsu7_ormanci_korkuttu_geyik_2d_01_30,3257,['geyik'],choice-response,ormanci,61337343e2e86d88d1391f15,ovsu7_ormanci_korkuttu_geyik_2d_01,6816,39,OVSU7_2d,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_catch2_sovm12a,1396,['tavsan'],choice-response,tavsan,61337343e2e86d88d1391f15,sovm1_tavsan_sincabi_kokladi_2a_01,3858,40,catch2_sovm12a,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_sovm3_simitci_bufeciyi_kandirdi_2d_01_06,1423,['simitci'],choice-response,simitci,61337343e2e86d88d1391f15,sovm3_simitci_bufeciyi_kandirdi_2d_01,4261,41,SOVM3_2d,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_sovu1_delikanli_kadin_etkiledi_2d_01_15,1248,['kadin'],choice-response,kadin,61337343e2e86d88d1391f15,sovu1_delikanli_kadin_etkiledi_2d_01,3913,42,SOVU1_2d,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_sovu6_nine_komsu_ayipladi_2d_01_39,1260,['komsu'],choice-response,komsu,61337343e2e86d88d1391f15,sovu6_nine_komsu_ayipladi_2d_01,3722,43,SOVU6_2d,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_ovsu9_temizlikci_gozetledi_usak_2a_01_18,1934,['usak'],choice-response,usak,61337343e2e86d88d1391f15,ovsu9_temizlikci_gozetledi_usak_2a_01,4529,44,OVSU9_2a,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_sovu7_bahcivan_copcu_sasirtti_2d_01_10,1558,['bahcivan'],choice-response,bahcivan,61337343e2e86d88d1391f15,sovu7_bahcivan_copcu_sasirtti_2d_01,4133,45,SOVU7_2d,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_ovsm7_okuzu_kovaladi_esek_2b_01_05,1736,['okuz'],choice-response,okuz,61337343e2e86d88d1391f15,ovsm7_okuzu_kovaladi_esek_2b_01,4027,46,OVSM7_2b,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_sovu2_prenses_prens_optu_2d_01_13,2526,['prens'],choice-response,prens,61337343e2e86d88d1391f15,sovu2_prenses_prens_optu_2d_01,4884,47,SOVU2_2d,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_ovsu1_kardes_cekistirdi_abla_2c_01_38,1554,['abla'],choice-response,abla,61337343e2e86d88d1391f15,ovsu1_kardes_cekistirdi_abla_2c_01,3850,48,OVSU1_2c,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_sovm7_amca_teyzeyi_simartti_2d_01_37,1551,['teyze'],choice-response,teyze,61337343e2e86d88d1391f15,sovm7_amca_teyzeyi_simartti_2d_01,4021,49,SOVM7_2d,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_ovsu8_yetiskin_aradi_cocuk_2c_01_04,1092,['cocuk'],choice-response,cocuk,61337343e2e86d88d1391f15,ovsu8_yetiskin_aradi_cocuk_2c_01,3427,50,OVSU8_2c,us,forward,65
6125d0a8c53cdcf33ca34cc6,default,0,3,1141.646891,TRUE,keypress,resp_catch3_sovm12b,1542,['fil'],choice-response,fil,61337343e2e86d88d1391f15,sovm1_zurafa_fili_kizdirdi_2b_01,3934,51,catch3_sovm12b,us,forward,65
