,tier,sentence,label,interval,third,F0,F0sd,F0max,F0min,dB,dBsd,dBmax,duration,wo,case,propcontent,"propcontent_no,",quart,pno,grammatical_role,diffo3v1
114,1,ovsm4_oglu_utandirdi_baba_2c_01,utandir,3,3,212.921092,3.805962897,216.9918976,206.9884552,56.81492472,1.011846557,58.74952518,0.81861678,ovs,m,ogluutandirdibaba,42,2c,1,verb,15.237082
115,1,ovsm4_oglu_utandirdi_baba_2c_01,baba,5,1,195.3628302,10.23360642,215.9335669,183.4092821,53.72375092,3.755933195,56.49702089,1.279931973,ovs,m,ogluutandirdibaba,42,2c,1,subject,15.237082
116,1,ovsm4_oglu_utandirdi_baba_2c_01,baba,5,2,177.0144359,10.78252002,189.583439,163.413211,51.21652392,6.650772894,54.7756474,1.279931973,ovs,m,ogluutandirdibaba,42,2c,1,subject,15.237082
117,1,ovsm4_oglu_utandirdi_baba_2c_01,baba,5,3,170.8397568,2.208109589,172.4011261,169.2783875,51.21652392,1.711897242,51.47776632,1.279931973,ovs,m,ogluutandirdibaba,42,2c,1,subject,15.237082
118,1,ovsm4_sairi_yerdi_romanci_2a_01,sair,1,1,218.3528573,5.728591726,222.2522966,212.5018704,56.64883008,7.251727641,60.6565635,0.424331066,ovs,m,sairiyerdiromanci,8,2a,1,object,-59.1659027
119,1,ovsm4_sairi_yerdi_romanci_2a_01,sair,1,2,210.111705,1.292846207,212.5018704,208.3739106,61.64716011,0.332333681,62.02874222,0.424331066,ovs,m,sairiyerdiromanci,8,2a,1,object,-59.1659027
120,1,ovsm4_sairi_yerdi_romanci_2a_01,sair,1,3,213.8873508,6.656443815,231.6703147,208.6373065,61.64716011,2.341110933,61.42030276,0.424331066,ovs,m,sairiyerdiromanci,8,2a,1,object,-59.1659027
121,1,ovsm4_sairi_yerdi_romanci_2a_01,yer,3,1,273.0532535,15.01676015,292.1085577,251.7050585,60.92655973,1.811110709,62.93890531,0.81861678,ovs,m,sairiyerdiromanci,8,2a,1,verb,-59.1659027
122,1,ovsm4_sairi_yerdi_romanci_2a_01,yer,3,2,232.3377754,11.27443733,251.7050585,221.1162199,62.50199457,0.579034221,63.31893311,0.81861678,ovs,m,sairiyerdiromanci,8,2a,1,verb,-59.1659027
123,1,ovsm4_sairi_yerdi_romanci_2a_01,yer,3,3,217.8422856,2.082011117,221.1162199,214.4152461,62.50199457,1.975284144,62.16494701,0.81861678,ovs,m,sairiyerdiromanci,8,2a,1,verb,-59.1659027
124,1,ovsm4_sairi_yerdi_romanci_2a_01,romanci,5,1,193.6337361,11.43775872,218.5082465,181.9420933,59.10225587,1.740926518,61.08457752,1.507097506,ovs,m,sairiyerdiromanci,8,2a,1,subject,-59.1659027
125,1,ovsm4_sairi_yerdi_romanci_2a_01,romanci,5,2,177.6494523,1.747008603,181.9420933,176.2213672,54.72447232,0.685590739,56.41823122,1.507097506,ovs,m,sairiyerdiromanci,8,2a,1,subject,-59.1659027
126,1,ovsm4_sairi_yerdi_romanci_2a_01,romanci,5,3,177.5834558,3.822496729,180.7804049,171.6361021,54.72447232,4.476765094,54.60147453,1.507097506,ovs,m,sairiyerdiromanci,8,2a,1,subject,-59.1659027
127,1,ovsm4_yegeni_sevindirdi_dayi_2d_01,yegen,1,1,227.3295352,2.291334066,230.293764,226.1100208,61.89058443,0.159315971,62.02900846,0.293106576,ovs,m,yegenisevindirdidayi,41,2d,1,object,16.6996435
128,1,ovsm4_yegeni_sevindirdi_dayi_2d_01,yegen,1,2,234.0394964,1.705081829,235.3855388,230.293764,61.54613637,0.086932946,61.59405124,0.293106576,ovs,m,yegenisevindirdidayi,41,2d,1,object,16.6996435
129,1,ovsm4_yegeni_sevindirdi_dayi_2d_01,yegen,1,3,238.6815159,9.956119005,260.5398448,232.4240268,61.54613637,0.323502828,61.88781521,0.293106576,ovs,m,yegenisevindirdidayi,41,2d,1,object,16.6996435
130,1,ovsm4_yegeni_sevindirdi_dayi_2d_01,sevindir,3,1,221.9818724,53.43241658,260.0930626,148.3844958,55.00788234,5.88770673,60.1470688,0.889931973,ovs,m,yegenisevindirdidayi,41,2d,1,verb,16.6996435
131,1,ovsm4_yegeni_sevindirdi_dayi_2d_01,sevindir,3,2,217.1706531,5.762573353,229.4690615,209.4080314,58.34198863,2.226692491,59.6644573,0.889931973,ovs,m,yegenisevindirdidayi,41,2d,1,verb,16.6996435
132,1,ovsm4_yegeni_sevindirdi_dayi_2d_01,sevindir,3,3,212.9672331,3.394460909,216.1456672,203.3021315,58.34198863,2.118168669,59.04207281,0.889931973,ovs,m,yegenisevindirdidayi,41,2d,1,verb,16.6996435
133,1,ovsm4_yegeni_sevindirdi_dayi_2d_01,dayi,5,1,199.29593,11.79986135,221.4347035,185.2718619,51.76090309,6.31867072,55.7293103,1.3938322,ovs,m,yegenisevindirdidayi,41,2d,1,subject,16.6996435
134,1,ovsm4_yegeni_sevindirdi_dayi_2d_01,dayi,5,2,182.7048111,4.980714295,192.1843039,177.6290735,54.59313101,0.426795946,55.10861177,1.3938322,ovs,m,yegenisevindirdidayi,41,2d,1,subject,16.6996435
135,1,ovsm4_yegeni_sevindirdi_dayi_2d_01,dayi,5,3,179.268086,1.177777145,180.3004301,177.9246354,54.59313101,0.347991279,53.63200475,1.3938322,ovs,m,yegenisevindirdidayi,41,2d,1,subject,16.6996435
136,1,ovsm4_yetiskini_aradi_cocuk_2b_01,yetiskin,1,1,223.6869326,16.50734532,249.7571089,207.622232,53.58025077,7.747340912,59.79200747,0.499410431,ovs,m,yetiskiniaradicocuk,4,2b,1,object,38.3380355
137,1,ovsm4_yetiskini_aradi_cocuk_2b_01,yetiskin,1,2,243.1913128,4.400534361,248.6302528,239.9993835,53.78816423,5.395355763,57.49200925,0.499410431,ovs,m,yetiskiniaradicocuk,4,2b,1,object,38.3380355
138,1,ovsm4_yetiskini_aradi_cocuk_2b_01,yetiskin,1,3,253.5886354,10.5158586,273.0532504,243.8340647,53.78816423,10.22455094,61.11755,0.499410431,ovs,m,yetiskiniaradicocuk,4,2b,1,object,38.3380355
139,1,ovsm4_yetiskini_aradi_cocuk_2b_01,ara,3,1,215.2505999,NA,215.5728249,214.3995934,52.27488361,2.043993988,53.96179472,0.774444444,ovs,m,yetiskiniaradicocuk,4,2b,1,verb,38.3380355
140,1,ovsm4_yetiskini_aradi_cocuk_2b_01,ara,3,2,205.2806549,9.552734495,214.3995934,193.9371567,56.5477733,0.912184233,57.46995423,0.774444444,ovs,m,yetiskiniaradicocuk,4,2b,1,verb,38.3380355
141,1,ovsm4_yetiskini_aradi_cocuk_2b_01,ara,3,3,191.8519519,2.002819609,193.9371567,188.4157395,56.5477733,1.705847045,55.95372384,0.774444444,ovs,m,yetiskiniaradicocuk,4,2b,1,verb,38.3380355
142,1,ovsm4_yetiskini_aradi_cocuk_2b_01,cocuk,5,1,195.8952964,13.79073686,206.3202303,183.0657325,46.11688113,6.531473228,52.37129838,1.372517007,ovs,m,yetiskiniaradicocuk,4,2b,1,subject,38.3380355
143,1,ovsm4_yetiskini_aradi_cocuk_2b_01,cocuk,5,2,186.4117286,10.81153171,196.9184445,168.0888012,49.17613784,7.152643455,53.85257051,1.372517007,ovs,m,yetiskiniaradicocuk,4,2b,1,subject,38.3380355
144,1,ovsm4_yetiskini_aradi_cocuk_2b_01,cocuk,5,3,188.1541993,NA,189.6005192,187.5050968,49.17613784,7.529733073,48.98262603,1.372517007,ovs,m,yetiskiniaradicocuk,4,2b,1,subject,38.3380355
145,1,ovsm5_fili_kizdirdi_zurafa_2d_01,fil,1,1,258.1756728,NA,260.4786103,252.3121575,53.17183608,NA,53.05031179,0.215056689,ovs,m,filikizdirdizurafa,16,2d,1,object,-50.8498686
146,1,ovsm5_fili_kizdirdi_zurafa_2d_01,fil,1,2,242.5033113,7.356935053,252.3121575,231.1304697,60.80237433,1.588958365,62.17661555,0.215056689,ovs,m,filikizdirdizurafa,16,2d,1,object,-50.8498686
147,1,ovsm5_fili_kizdirdi_zurafa_2d_01,fil,1,3,229.3266554,9.210351822,245.1800501,222.5138654,60.80237433,0.431015836,59.36067487,0.215056689,ovs,m,filikizdirdizurafa,16,2d,1,object,-50.8498686
148,1,ovsm5_fili_kizdirdi_zurafa_2d_01,kizdir,3,1,280.176524,6.366364953,284.6436803,271.5371291,53.93167696,8.051105871,59.59818761,0.698707483,ovs,m,filikizdirdizurafa,16,2d,1,verb,-50.8498686
149,1,ovsm5_fili_kizdirdi_zurafa_2d_01,kizdir,3,2,227.4036615,28.38703186,271.5371291,197.2883978,57.19508434,5.370477968,61.75208236,0.698707483,ovs,m,filikizdirdizurafa,16,2d,1,verb,-50.8498686
150,1,ovsm5_fili_kizdirdi_zurafa_2d_01,kizdir,3,3,225.018495,9.196417262,231.3944996,204.5596815,57.19508434,4.685362954,61.45199086,0.698707483,ovs,m,filikizdirdizurafa,16,2d,1,verb,-50.8498686
151,1,ovsm5_fili_kizdirdi_zurafa_2d_01,zurafa,5,1,194.2897724,13.32330404,224.4652611,174.9579246,54.39237358,1.95872338,57.106415,1.436031746,ovs,m,filikizdirdizurafa,16,2d,1,subject,-50.8498686
152,1,ovsm5_fili_kizdirdi_zurafa_2d_01,zurafa,5,2,174.987155,1.605574373,176.776653,172.5715872,49.10111657,8.429888353,52.44736743,1.436031746,ovs,m,filikizdirdizurafa,16,2d,1,subject,-50.8498686
153,1,ovsm5_fili_kizdirdi_zurafa_2d_01,zurafa,5,3,182.6644785,2.862612611,185.852496,179.2031836,49.10111657,6.584275906,52.42201768,1.436031746,ovs,m,filikizdirdizurafa,16,2d,1,subject,-50.8498686
154,1,ovsm5_kadini_etkiledi_delikanli_2a_01,kadin,1,1,243.2876714,2.708537701,245.24987,239.8605721,64.40173333,1.112864198,65.3076935,0.307369615,ovs,m,kadinietkiledidelikanli,15,2a,1,object,-6.5601205
155,1,ovsm5_kadini_etkiledi_delikanli_2a_01,kadin,1,2,229.7059871,13.62195385,245.2178061,213.6150964,61.20284747,4.087521554,64.41010336,0.307369615,ovs,m,kadinietkiledidelikanli,15,2a,1,object,-6.5601205
156,1,ovsm5_kadini_etkiledi_delikanli_2a_01,kadin,1,3,257.813502,13.57525176,284.3643031,245.2178061,61.20284747,0.448634232,66.80163674,0.307369615,ovs,m,kadinietkiledidelikanli,15,2a,1,object,-6.5601205
157,1,ovsm5_kadini_etkiledi_delikanli_2a_01,etkile,3,1,264.3736225,14.2113077,286.5305307,252.5678979,59.04697053,5.197824024,61.76034819,0.786122449,ovs,m,kadinietkiledidelikanli,15,2a,1,verb,-6.5601205
158,1,ovsm5_kadini_etkiledi_delikanli_2a_01,etkile,3,2,249.7307387,NA,252.3455432,244.2339402,51.79532925,7.780092026,59.1942157,0.786122449,ovs,m,kadinietkiledidelikanli,15,2a,1,verb,-6.5601205
159,1,ovsm5_kadini_etkiledi_delikanli_2a_01,etkile,3,3,238.7741834,9.871162378,245.8299979,219.9142375,51.79532925,4.316735157,66.79699931,0.786122449,ovs,m,kadinietkiledidelikanli,15,2a,1,verb,-6.5601205
160,1,ovsm5_kadini_etkiledi_delikanli_2a_01,delikanli,5,1,213.1124424,15.74431934,238.2425477,191.4191491,60.25931971,3.013362687,63.79312185,1.588639456,ovs,m,kadinietkiledidelikanli,15,2a,1,subject,-6.5601205
161,1,ovsm5_kadini_etkiledi_delikanli_2a_01,delikanli,5,2,188.20512,7.981711989,202.1646049,180.2133377,53.79119155,6.703094343,56.37156217,1.588639456,ovs,m,kadinietkiledidelikanli,15,2a,1,subject,-6.5601205
162,1,ovsm5_kadini_etkiledi_delikanli_2a_01,delikanli,5,3,184.0980191,2.900667345,189.8002574,181.3993607,53.79119155,1.121873937,56.4187659,1.588639456,ovs,m,kadinietkiledidelikanli,15,2a,1,subject,-6.5601205
163,1,ovsm5_ogretmeni_korudu_ogrenci_2c_01,ogretmen,1,1,230.8960933,2.788116714,234.7749513,227.766388,60.81362965,1.415711808,61.92117994,0.484172336,ovs,m,ogretmenikoruduogrenci,25,2c,1,object,-30.4396719
164,1,ovsm5_ogretmeni_korudu_ogrenci_2c_01,ogretmen,1,2,234.3830481,2.323505842,236.4893836,229.9996787,57.77842192,9.329411023,61.57443908,0.484172336,ovs,m,ogretmenikoruduogrenci,25,2c,1,object,-30.4396719
165,1,ovsm5_ogretmeni_korudu_ogrenci_2c_01,ogretmen,1,3,252.635638,6.124960326,267.8841491,247.9831537,57.77842192,8.376194093,61.46201663,0.484172336,ovs,m,ogretmenikoruduogrenci,25,2c,1,object,-30.4396719
166,1,ovsm5_ogretmeni_korudu_ogrenci_2c_01,koru,3,1,283.0753099,12.96304775,297.9064112,268.2712057,52.18156904,6.536990158,55.46561153,0.794331066,ovs,m,ogretmenikoruduogrenci,25,2c,1,verb,-30.4396719
167,1,ovsm5_ogretmeni_korudu_ogrenci_2c_01,koru,3,2,251.5574977,15.64130477,268.2712057,229.784006,61.56494483,1.022544823,62.64675836,0.794331066,ovs,m,ogretmenikoruduogrenci,25,2c,1,verb,-30.4396719
168,1,ovsm5_ogretmeni_korudu_ogrenci_2c_01,koru,3,3,232.5138046,7.959390104,241.2111441,223.4082108,61.56494483,1.076208315,61.06234901,0.794331066,ovs,m,ogretmenikoruduogrenci,25,2c,1,verb,-30.4396719
169,1,ovsm5_ogretmeni_korudu_ogrenci_2c_01,ogrenci,5,1,194.44231,11.46432741,222.4617397,184.1855188,57.21820399,1.244399514,58.96168163,1.511337868,ovs,m,ogretmenikoruduogrenci,25,2c,1,subject,-30.4396719
170,1,ovsm5_ogretmeni_korudu_ogrenci_2c_01,ogrenci,5,2,183.0305745,1.436299402,185.3352352,181.509019,54.29098756,0.577520115,55.43638652,1.511337868,ovs,m,ogretmenikoruduogrenci,25,2c,1,subject,-30.4396719
171,1,ovsm5_ogretmeni_korudu_ogrenci_2c_01,ogrenci,5,3,182.5145172,4.544366321,189.8247365,174.7374236,54.29098756,3.842728647,53.38002459,1.511337868,ovs,m,ogretmenikoruduogrenci,25,2c,1,subject,-30.4396719
172,1,ovsm5_teyzeyi_simartti_amca_2b_01,teyze,1,1,240.4587531,0.935132021,241.8806624,239.7604808,61.27809608,1.003209306,62.0463858,0.324195011,ovs,m,teyzeyisimarttiamca,37,2b,1,object,-48.0347928
173,1,ovsm5_teyzeyi_simartti_amca_2b_01,teyze,1,2,231.9996068,12.65666195,242.9389039,210.4662765,60.42168138,2.787803114,62.32821596,0.324195011,ovs,m,teyzeyisimarttiamca,37,2b,1,object,-48.0347928
174,1,ovsm5_teyzeyi_simartti_amca_2b_01,teyze,1,3,217.4777296,7.224120458,225.1752875,205.935423,60.42168138,2.744023722,60.46919599,0.324195011,ovs,m,teyzeyisimarttiamca,37,2b,1,object,-48.0347928
175,1,ovsm5_teyzeyi_simartti_amca_2b_01,simart,3,1,265.5125224,17.48698944,279.6866804,251.3562335,53.17821477,3.305007023,57.72394628,0.810521542,ovs,m,teyzeyisimarttiamca,37,2b,1,verb,-48.0347928
176,1,ovsm5_teyzeyi_simartti_amca_2b_01,simart,3,2,245.8614942,9.597025043,268.3419729,239.4073846,60.14020828,0.279919149,60.58260878,0.810521542,ovs,m,teyzeyisimarttiamca,37,2b,1,verb,-48.0347928
177,1,ovsm5_teyzeyi_simartti_amca_2b_01,simart,3,3,231.7388419,8.237608932,239.7916792,221.9257317,60.14020828,11.9808326,58.87099164,0.810521542,ovs,m,teyzeyisimarttiamca,37,2b,1,verb,-48.0347928
178,1,ovsm5_teyzeyi_simartti_amca_2b_01,amca,5,1,206.5660205,3.918295999,209.6913415,199.6831631,54.17049405,1.899015721,55.89816384,1.330680272,ovs,m,teyzeyisimarttiamca,37,2b,1,subject,-48.0347928
179,1,ovsm5_teyzeyi_simartti_amca_2b_01,amca,5,2,194.2645506,3.216572005,199.6831631,189.6057784,53.84337148,4.658790007,55.70400906,1.330680272,ovs,m,teyzeyisimarttiamca,37,2b,1,subject,-48.0347928
180,1,ovsm5_teyzeyi_simartti_amca_2b_01,amca,5,3,197.1505348,1.276903291,199.1907291,196.0194114,53.84337148,2.294821248,52.82169916,1.330680272,ovs,m,teyzeyisimarttiamca,37,2b,1,subject,-48.0347928
181,1,ovsm6_kardesi_cekistirdi_abla_2b_01,kardes,1,1,230.8230263,3.726277421,235.3737363,227.064139,59.12014253,1.70695523,60.24057081,0.400226757,ovs,m,kardesicekistirdiabla,38,2b,1,object,-20.4032983
182,1,ovsm6_kardesi_cekistirdi_abla_2b_01,kardes,1,2,221.5742067,11.90808426,231.9360926,200.3391872,57.9621843,3.978473767,60.49437882,0.400226757,ovs,m,kardesicekistirdiabla,38,2b,1,object,-20.4032983
183,1,ovsm6_kardesi_cekistirdi_abla_2b_01,kardes,1,3,235.8025962,24.1219437,291.2894134,227.5459454,57.9621843,4.299552742,59.98721718,0.400226757,ovs,m,kardesicekistirdiabla,38,2b,1,object,-20.4032983
184,1,ovsm6_kardesi_cekistirdi_abla_2b_01,cekistir,3,1,256.2058945,14.9323649,270.7001942,234.5482341,51.52934093,5.726251615,56.99549074,0.970181406,ovs,m,kardesicekistirdiabla,38,2b,1,verb,-20.4032983
185,1,ovsm6_kardesi_cekistirdi_abla_2b_01,cekistir,3,2,235.2461896,5.769055672,239.6070809,228.7046691,50.47123065,4.477264376,54.69167639,0.970181406,ovs,m,kardesicekistirdiabla,38,2b,1,verb,-20.4032983
186,1,ovsm6_kardesi_cekistirdi_abla_2b_01,cekistir,3,3,237.843638,10.86952837,252.6542551,221.4174967,50.47123065,10.00939445,59.82349678,0.970181406,ovs,m,kardesicekistirdiabla,38,2b,1,verb,-20.4032983
187,1,ovsm6_kardesi_cekistirdi_abla_2b_01,abla,5,1,203.2346552,4.743230755,205.8040543,194.089508,54.80748922,2.917335247,57.1458686,1.514195011,ovs,m,kardesicekistirdiabla,38,2b,1,subject,-20.4032983
188,1,ovsm6_kardesi_cekistirdi_abla_2b_01,abla,5,2,190.6952309,3.54546559,194.6698889,185.3356611,52.47318636,1.456055491,53.75982525,1.514195011,ovs,m,kardesicekistirdiabla,38,2b,1,subject,-20.4032983
189,1,ovsm6_kardesi_cekistirdi_abla_2b_01,abla,5,3,195.7901433,3.095301689,199.7579676,193.2537977,52.47318636,0.633310535,53.48798916,1.514195011,ovs,m,kardesicekistirdiabla,38,2b,1,subject,-20.4032983
190,1,ovsm6_prensi_optu_prenses_2a_01,prens,1,1,250.1704198,NA,251.2938518,248.8322393,59.72051077,4.538964386,63.56457286,0.420612245,ovs,m,prensioptuprenses,13,2a,1,object,-30.4418833
191,1,ovsm6_prensi_optu_prenses_2a_01,prens,1,2,237.7521539,4.979498657,248.8322393,234.625494,63.4799813,0.662537619,64.70405709,0.420612245,ovs,m,prensioptuprenses,13,2a,1,object,-30.4418833
192,1,ovsm6_prensi_optu_prenses_2a_01,prens,1,3,234.8240007,12.15955363,291.0111332,229.6614087,63.4799813,5.395622047,62.93263335,0.420612245,ovs,m,prensioptuprenses,13,2a,1,object,-30.4418833
193,1,ovsm6_prensi_optu_prenses_2a_01,op,3,1,265.265884,12.07754807,277.9701334,249.2118716,62.96453066,0.679307044,63.7288592,0.667006803,ovs,m,prensioptuprenses,13,2a,1,verb,-30.4418833
194,1,ovsm6_prensi_optu_prenses_2a_01,op,3,2,228.8169431,NA,249.2118716,215.3790405,56.15303334,8.346286204,61.24586615,0.667006803,ovs,m,prensioptuprenses,13,2a,1,verb,-30.4418833
195,1,ovsm6_prensi_optu_prenses_2a_01,op,3,3,NA,NA,NA,NA,56.15303334,3.18657896,41.40362208,0.667006803,ovs,m,prensioptuprenses,13,2a,1,verb,-30.4418833
196,1,ovsm6_prensi_optu_prenses_2a_01,prenses,5,1,209.3635749,23.75343102,256.2476657,182.7752122,56.11437298,7.230968396,59.42538882,1.462902494,ovs,m,prensioptuprenses,13,2a,1,subject,-30.4418833
197,1,ovsm6_prensi_optu_prenses_2a_01,prenses,5,2,190.6524249,7.35157105,201.9998841,182.7285844,52.5840617,5.492143006,55.23624919,1.462902494,ovs,m,prensioptuprenses,13,2a,1,subject,-30.4418833
198,1,ovsm6_prensi_optu_prenses_2a_01,prenses,5,3,193.5134683,3.442175435,196.3661891,189.1887081,52.5840617,6.173568837,55.37907056,1.462902494,ovs,m,prensioptuprenses,13,2a,1,subject,-30.4418833
199,1,ovsm6_sincabi_kokladi_tavsan_2c_01,sincab,1,1,241.0237711,7.102354388,247.3267424,232.8611408,60.18543985,7.242688207,62.91241682,0.398888889,ovs,m,sincabikokladitavsan,24,2c,1,object,-43.3193271
200,1,ovsm6_sincabi_kokladi_tavsan_2c_01,sincab,1,2,229.6264933,3.516957129,233.707068,223.7479199,62.12753377,3.853211819,64.2952458,0.398888889,ovs,m,sincabikokladitavsan,24,2c,1,object,-43.3193271
201,1,ovsm6_sincabi_kokladi_tavsan_2c_01,sincab,1,3,234.021486,19.86820022,275.6473908,209.6809425,62.12753377,4.975661593,63.20210685,0.398888889,ovs,m,sincabikokladitavsan,24,2c,1,object,-43.3193271
202,1,ovsm6_sincabi_kokladi_tavsan_2c_01,kokla,3,1,277.3408131,16.61029181,293.9113537,258.1608751,51.64575486,7.830167248,56.33234859,0.81015873,ovs,m,sincabikokladitavsan,24,2c,1,verb,-43.3193271
203,1,ovsm6_sincabi_kokladi_tavsan_2c_01,kokla,3,2,240.8589486,11.92608679,258.1608751,230.0087034,57.06546278,12.45557066,61.413645,0.81015873,ovs,m,sincabikokladitavsan,24,2c,1,verb,-43.3193271
204,1,ovsm6_sincabi_kokladi_tavsan_2c_01,kokla,3,3,218.3899734,2.131059029,221.0708598,215.3553301,57.06546278,10.26940754,57.76487269,0.81015873,ovs,m,sincabikokladitavsan,24,2c,1,verb,-43.3193271
205,1,ovsm6_sincabi_kokladi_tavsan_2c_01,tavsan,5,1,205.4341984,24.84367575,235.1012503,174.1089112,51.36518274,7.23186163,54.92549802,1.436689342,ovs,m,sincabikokladitavsan,24,2c,1,subject,-43.3193271
206,1,ovsm6_sincabi_kokladi_tavsan_2c_01,tavsan,5,2,181.0806385,6.889843695,190.1422747,174.8785485,47.21120124,2.897813391,51.48083542,1.436689342,ovs,m,sincabikokladitavsan,24,2c,1,subject,-43.3193271
207,1,ovsm6_sincabi_kokladi_tavsan_2c_01,tavsan,5,3,86.80755918,0.420334571,87.17895884,86.34375806,47.21120124,2.693219012,48.40689898,1.436689342,ovs,m,sincabikokladitavsan,24,2c,1,subject,-43.3193271
208,1,ovsm6_temizlikciyi_gozetledi_usak_2d_01,temizlikci,1,1,237.2255157,3.611110653,242.0124102,232.5358291,62.66497904,0.261502534,62.99220229,0.559092971,ovs,m,temizlikciyigozetlediusak,18,2d,1,object,35.3717647
209,1,ovsm6_temizlikciyi_gozetledi_usak_2d_01,temizlikci,1,2,225.7403264,11.61613468,239.5947991,207.7633068,56.94174354,4.38829956,60.72157487,0.559092971,ovs,m,temizlikciyigozetlediusak,18,2d,1,object,35.3717647
210,1,ovsm6_temizlikciyi_gozetledi_usak_2d_01,temizlikci,1,3,254.8598096,9.170346259,266.2721392,223.5014943,56.94174354,11.72123654,59.72997537,0.559092971,ovs,m,temizlikciyigozetlediusak,18,2d,1,object,35.3717647
211,1,ovsm6_temizlikciyi_gozetledi_usak_2d_01,gozetle,3,1,219.4880449,12.13387984,236.9627437,197.7170944,56.91414393,6.043363696,60.8181618,1.132312925,ovs,m,temizlikciyigozetlediusak,18,2d,1,verb,35.3717647
212,1,ovsm6_temizlikciyi_gozetledi_usak_2d_01,gozetle,3,2,195.0279242,9.550606922,207.733744,182.0369497,52.69528112,5.304605701,56.15526165,1.132312925,ovs,m,temizlikciyigozetlediusak,18,2d,1,verb,35.3717647
213,1,ovsm6_temizlikciyi_gozetledi_usak_2d_01,gozetle,3,3,187.9953539,4.347451523,192.5986819,181.8072579,52.69528112,11.20229755,55.26602132,1.132312925,ovs,m,temizlikciyigozetlediusak,18,2d,1,verb,35.3717647
214,1,ovsm6_temizlikciyi_gozetledi_usak_2d_01,usak,5,1,168.2197905,44.72967698,196.2741132,114.871613,48.5826056,2.783967016,51.48471671,1.646938776,ovs,m,temizlikciyigozetlediusak,18,2d,1,subject,35.3717647
215,1,ovsm6_temizlikciyi_gozetledi_usak_2d_01,usak,5,2,201.5478454,9.971616638,212.1983906,188.6174373,51.94641789,4.338516486,55.37784311,1.646938776,ovs,m,temizlikciyigozetlediusak,18,2d,1,subject,35.3717647
216,1,ovsm6_temizlikciyi_gozetledi_usak_2d_01,usak,5,3,185.9125482,NA,188.6174373,184.6242967,51.94641789,8.151273741,48.87126518,1.646938776,ovs,m,temizlikciyigozetlediusak,18,2d,1,subject,35.3717647
217,1,ovsm7_kasabi_azarladi_balikci_2c_01,kasab,1,1,236.1338716,5.146857548,238.9176174,229.1993045,60.65951044,1.976451076,62.14334546,0.340340136,ovs,m,kasabiazarladibalikci,29,2c,1,object,-14.3489325
218,1,ovsm7_kasabi_azarladi_balikci_2c_01,kasab,1,2,249.6231831,14.0755783,261.5495036,229.1993045,55.66133153,5.815187076,60.31368206,0.340340136,ovs,m,kasabiazarladibalikci,29,2c,1,object,-14.3489325
219,1,ovsm7_kasabi_azarladi_balikci_2c_01,kasab,1,3,229.7374432,22.93187959,268.7208171,202.6340997,55.66133153,4.525618519,62.17526358,0.340340136,ovs,m,kasabiazarladibalikci,29,2c,1,object,-14.3489325
220,1,ovsm7_kasabi_azarladi_balikci_2c_01,azarla,3,1,244.0863757,31.43567688,290.2832978,223.1441392,57.54754354,4.09024931,60.93874939,0.873968254,ovs,m,kasabiazarladibalikci,29,2c,1,verb,-14.3489325
221,1,ovsm7_kasabi_azarladi_balikci_2c_01,azarla,3,2,216.4953143,7.285109799,224.0450292,202.560332,58.7947599,3.200182158,60.73187122,0.873968254,ovs,m,kasabiazarladibalikci,29,2c,1,verb,-14.3489325
222,1,ovsm7_kasabi_azarladi_balikci_2c_01,azarla,3,3,218.6904621,3.012176576,223.5477081,213.2352718,58.7947599,0.647010501,60.0915989,0.873968254,ovs,m,kasabiazarladibalikci,29,2c,1,verb,-14.3489325
223,1,ovsm7_kasabi_azarladi_balikci_2c_01,balikci,5,1,191.3670712,14.57495871,218.0299147,166.557135,53.52579399,4.327958406,56.86566559,1.542562358,ovs,m,kasabiazarladibalikci,29,2c,1,subject,-14.3489325
224,1,ovsm7_kasabi_azarladi_balikci_2c_01,balikci,5,2,177.2225774,3.76538072,179.0398417,170.1019172,47.36599581,8.007801969,53.11957165,1.542562358,ovs,m,kasabiazarladibalikci,29,2c,1,subject,-14.3489325
225,1,ovsm7_kasabi_azarladi_balikci_2c_01,balikci,5,3,190.1810079,2.740949631,192.1191519,188.2428638,47.36599581,8.392946734,53.08334204,1.542562358,ovs,m,kasabiazarladibalikci,29,2c,1,subject,-14.3489325
226,1,ovsm7_komiseri_goturdu_polis_2a_01,komiser,1,1,239.4176005,0.947499987,240.5339247,238.3697239,66.5240599,1.242595278,68.02831231,0.413492063,ovs,m,komiserigoturdupolis,14,2a,1,object,-10.3221146
